LSOA21CD,num_sales,total_floor_area,total_price,price_per_sqm,adj_price_per_sqm
W01000547,345,39894.590000000004,57134589.0,1432,2135
W01000701,363,39106.12,55660454.0,1423,2135
E01027440,431,36381.06,50849695.0,1398,2135
E01007669,363,32828.774,46504143.0,1417,2135
E01032333,314,24434.73098,32872692.0,1345,2135
E01016847,328,25385.110000000004,35039475.0,1380,2135
E01012524,380,33250.356,46749820.0,1406,2135
E01012231,1203,120392.07099999994,156289476.0,1298,2135
W01000377,492,46511.77400000001,64017401.0,1376,2134
E01018868,743,55864.829999999994,77023502.0,1379,2134
E01019695,718,53821.03,75474202.0,1402,2134
E01027434,440,31312.662999999997,43332170.0,1384,2134
E01010325,662,76068.58999999997,105800031.0,1391,2134
W01001420,523,38855.00800000001,51986990.0,1338,2134
E01008545,224,16485.920000000002,22062850.0,1338,2134
E01011484,252,20100.779999999995,28072082.0,1397,2134
E01011152,894,72929.68400000002,100655380.0,1380,2134
E01027526,447,41971.149999999994,55919758.0,1332,2134
E01033892,401,32912.63000000001,44757635.0,1360,2134
W01000072,414,45251.07,62939551.0,1391,2134
E01025407,935,73381.60399999999,96162187.0,1310,2134
E01007252,518,41401.199999999975,58133528.0,1404,2134
E01008229,333,27536.392,38046402.0,1382,2134
E01033675,657,44365.66,56622855.0,1276,2133
E01019440,459,45076.115,62057709.0,1377,2133
E01022236,879,74458.03299999997,102294233.0,1374,2133
E01027358,728,61974.793000000005,84921059.0,1370,2133
E01026070,516,72465.96999999996,103209358.0,1424,2133
E01026179,200,27639.028,37691609.0,1364,2133
E01020555,951,77088.89999999998,101340729.0,1315,2133
E01025197,487,45437.110000000015,63164880.0,1390,2133
E01026050,1053,84502.50499999993,115713949.0,1369,2133
E01029756,811,62108.543999999994,86286375.0,1389,2133
E01027997,1016,87755.38999999998,129067294.0,1471,2133
E01005761,476,37157.23999999999,51119453.0,1376,2133
E01026159,999,63247.77529999999,84582608.0,1337,2132
E01027559,620,60859.62999999999,82968773.0,1363,2132
E01005921,651,46306.299999999996,63325869.0,1368,2132
E01005588,413,34507.299999999996,47644086.0,1381,2132
E01015665,516,44956.23000000002,58302635.0,1297,2132
E01006830,185,14624.929999999998,19702820.0,1347,2132
E01016037,742,58291.77000000002,77680290.0,1333,2132
E01011042,564,55643.59379999999,75971875.0,1365,2132
E01022328,339,33464.06000000001,46117406.0,1378,2132
E01011761,890,73672.43200000007,106456802.0,1445,2132
E01033688,169,11711.289999999995,16025807.0,1368,2132
E01005060,632,55679.14,75606127.0,1358,2132
E01012232,866,76310.31700000005,98039742.0,1285,2132
E01009922,322,27670.660000000003,38280525.0,1383,2132
E01018525,323,25404.58,38826277.0,1528,2132
E01024943,1122,83404.10300000003,109858389.0,1317,2132
E01032505,413,39842.86,54637600.0,1371,2132
E01025653,489,38909.79099999998,53254324.0,1369,2132
E01015045,642,38717.91499999999,50047633.0,1293,2132
E01027484,594,68441.87999999996,94348014.0,1379,2131
E01031079,410,35475.84985999998,49370462.0,1392,2131
E01010903,638,66889.01999999999,91535426.0,1368,2131
E01012660,395,45472.30999999998,63309113.0,1392,2131
E01006575,343,32691.550000000014,45637584.0,1396,2131
E01006927,626,57946.01000000003,81245377.0,1402,2131
W01000391,306,25166.55,35000586.0,1391,2131
E01024647,720,79645.26200000005,110446366.0,1387,2131
E01025428,543,44118.101,59415973.0,1347,2131
E01027549,1028,100680.38200000003,147833757.0,1468,2131
E01005938,327,32001.450000000008,44770390.0,1399,2131
E01025172,766,58333.01999999999,78326639.0,1343,2131
E01000464,208,17887.190000000002,23273320.0,1301,2131
E01005453,582,53531.12999999996,75416734.0,1409,2131
E01021999,754,74765.42,102383687.0,1369,2131
E01026345,598,66708.251,96000755.0,1439,2131
E01011330,465,38931.87309999999,53982226.0,1387,2130
E01018390,570,51096.860000000015,71047497.0,1390,2130
E01005956,307,26943.610000000008,37360549.0,1387,2130
E01008326,474,40958.180000000015,56295535.0,1374,2130
E01013009,562,56675.53,77432355.0,1366,2130
E01019180,559,45446.67000000002,64244934.0,1414,2130
E01008940,450,35295.41859999999,47850024.0,1356,2130
E01030270,630,53959.18460000001,73077007.0,1354,2130
E01013863,558,51551.829999999994,71795956.0,1393,2130
E01009596,637,48500.245999999985,69459715.0,1432,2130
E01034971,425,32963.47,44919664.0,1363,2130
E01029371,528,45929.056,61855593.0,1347,2130
E01007114,315,27005.105400000004,37320299.0,1382,2130
E01031053,432,33878.160260000004,46150693.0,1362,2130
E01018771,810,60576.964000000014,80486536.0,1329,2130
E01025535,418,48381.382,68738172.0,1421,2130
E01028264,611,59567.80999999998,82302433.0,1382,2130
E01033797,605,47835.54399999998,63267201.0,1323,2130
W01000155,598,76831.01999999999,106578974.0,1387,2129
E01013994,274,24175.220000000005,34032421.0,1408,2129
E01010125,328,25132.35,36684363.0,1460,2129
E01005054,646,56213.080000000016,76860153.0,1367,2129
E01033095,633,55151.86999999999,81969150.0,1486,2129
E01025365,733,59424.130999999994,80895815.0,1361,2129
E01028915,524,61098.63999999999,86158735.0,1410,2129
E01026100,1082,90264.75600000002,120034460.0,1330,2129
E01010753,532,42193.27200000001,57614548.0,1365,2129
E01013608,528,44363.8821,61385455.0,1384,2129
E01005420,503,45532.15400000003,62927800.0,1382,2129
E01004799,355,29815.499999999985,41480968.0,1391,2129
E01027608,461,38970.32759999999,52424589.0,1345,2129
E01026466,678,60962.029999999955,81140461.0,1331,2128
E01019792,364,29902.260000000002,40891418.0,1368,2128
E01027132,1270,103863.03499999993,136695060.0,1316,2128
E01014799,723,62719.949999999946,84705262.0,1351,2128
E01033895,294,24687.959999999995,37837810.0,1533,2128
E01015231,525,38996.0,52098332.0,1336,2128
E01032586,362,36760.971999999994,51057804.0,1389,2128
E01016044,792,64443.03000000001,86922072.0,1349,2128
W01000109,412,45463.63600000001,64053163.0,1409,2128
E01026254,611,70676.36499999998,98005572.0,1387,2128
E01010939,693,61468.520000000004,84703740.0,1378,2128
W01001906,481,53791.50000000002,75327195.0,1400,2128
E01011681,315,24234.909999999996,30498954.0,1258,2127
E01010783,464,37490.719999999994,51957636.0,1386,2127
E01015085,593,46951.75000000003,65438294.0,1394,2127
E01008795,525,54788.258,71680449.0,1308,2127
E01004891,664,53085.96000000002,73752877.0,1389,2127
E01019693,817,65905.924,92148981.0,1398,2127
E01010948,421,35640.40399999999,50431787.0,1415,2127
E01022812,674,61715.67000000001,83606372.0,1355,2127
E01006742,464,44417.069999999985,64873585.0,1461,2127
E01013193,540,52899.28717999998,74803686.0,1414,2127
E01004779,581,56195.13,75609887.0,1345,2127
E01024517,593,72138.75899999995,100285745.0,1390,2126
E01010347,255,22060.352,30966167.0,1404,2126
E01014308,526,39601.00999999998,54487832.0,1376,2126
E01008402,533,46824.25,62684540.0,1339,2126
E01026237,425,35867.97219999998,50304004.0,1402,2126
E01008499,527,42472.30000000004,57614373.0,1357,2126
E01011788,516,47615.21200000001,67268929.0,1413,2126
E01013097,717,45635.57597999996,62005369.0,1359,2126
E01018738,124,9323.3,13861609.0,1487,2126
E01025667,299,28463.200000000015,39811219.0,1399,2126
E01026793,345,28030.379699999998,37825688.0,1349,2126
E01014834,379,30606.480000000007,42317437.0,1383,2126
E01027175,759,57746.77000000002,78306355.0,1356,2126
E01012149,283,26950.69,37310712.0,1384,2126
E01028252,615,66008.06199999999,87276353.0,1322,2126
E01026286,376,43526.169999999984,60262644.0,1385,2125
E01009232,465,38646.63,52174847.0,1350,2125
E01008650,394,32922.52599999999,45493518.0,1382,2125
E01005558,499,41199.759999999995,55507955.0,1347,2125
E01007468,432,38514.098,54056348.0,1404,2125
E01005031,406,32163.584999999995,44399932.0,1380,2125
E01020725,501,48298.49999999999,65764719.0,1362,2125
E01026087,459,40302.18547000001,57613760.0,1430,2125
E01008155,964,79997.95999999999,110119261.0,1377,2125
E01010415,361,27912.14,36443960.0,1306,2125
E01006832,828,55334.63000000002,70430996.0,1273,2125
E01020623,746,54171.39,72305151.0,1335,2125
E01032310,625,50764.85000000001,69860185.0,1376,2125
W01001396,317,28375.921000000002,38530233.0,1358,2124
E01011089,356,28998.590000000007,40121805.0,1384,2124
E01019862,445,40210.189999999995,57566187.0,1432,2124
E01012211,754,84905.55000000003,115797256.0,1364,2124
E01028059,911,96313.96300000005,126941075.0,1318,2124
E01009778,563,51664.914999999986,72580963.0,1405,2124
E01019389,904,78647.86000000007,108991974.0,1386,2124
E01030275,431,39296.720700000005,54352178.0,1383,2124
E01029979,251,19425.41,26686469.0,1374,2124
E01014180,387,33631.33,46669401.0,1388,2124
W01000308,272,25348.949999999997,35573250.0,1403,2124
E01013903,356,34440.815,48400912.0,1405,2124
E01005647,609,55758.81499999999,74532961.0,1337,2124
E01013191,445,48009.53823999998,68173029.0,1420,2124
E01031169,1223,89749.97999999998,121003062.0,1348,2124
E01025953,456,45821.31000000002,64744526.0,1413,2124
E01008462,387,29221.149999999994,40936231.0,1401,2123
E01019821,403,35945.268999999986,51511511.0,1433,2123
E01013943,648,60777.969999999994,82562881.0,1358,2123
E01019404,761,74477.28740000003,110147598.0,1479,2123
E01026228,1064,87234.22499999998,117839411.0,1351,2123
E01018541,494,39390.323000000004,53834656.0,1367,2123
E01006551,171,17212.03,23287942.0,1353,2123
E01010000,474,43262.75800000001,60569465.0,1400,2123
E01027168,430,30236.439999999995,41847184.0,1384,2123
E01013154,410,37183.01,51872740.0,1395,2123
E01021306,441,37697.9428,50334693.0,1335,2123
E01009234,617,44904.16,59071485.0,1316,2123
E01008568,365,28158.19999999999,40212246.0,1428,2122
W01000551,334,39523.67999999999,55558440.0,1406,2122
W01000751,423,44923.31554000001,62700773.0,1396,2122
E01026952,464,41657.28,60382989.0,1450,2122
E01019239,364,50503.590000000004,68561000.0,1358,2122
E01004778,352,32388.31000000001,45731582.0,1412,2122
E01005797,864,68553.86199999998,92604956.0,1351,2122
E01024658,1024,80567.81531,108070411.0,1341,2122
E01008139,442,34913.20999999999,48692746.0,1395,2122
E01010382,311,24063.750000000007,33030780.0,1373,2122
E01006226,517,43098.89999999999,58807314.0,1364,2122
E01026282,503,61298.07000000002,85642315.0,1397,2122
E01010337,390,35343.63,48538514.0,1373,2122
E01029236,439,32557.36,43073789.0,1323,2122
E01010539,614,56527.639999999985,76092930.0,1346,2122
E01011425,558,49437.21,67509497.0,1366,2121
E01010322,482,41790.21500000001,58114905.0,1391,2121
W01000647,287,36841.119999999995,51784848.0,1406,2121
E01024196,235,18791.46879999999,26166578.0,1392,2121
E01020721,394,35066.619999999995,46679211.0,1331,2121
E01015150,435,37768.73199999999,52756683.0,1397,2121
E01008530,542,46426.55000000004,65607491.0,1413,2121
W01000207,432,52771.59999999999,73307938.0,1389,2121
W01000367,418,36693.73,49411935.0,1347,2121
E01029399,741,55915.299999999996,75450694.0,1349,2121
E01029401,599,45437.96,62079383.0,1366,2121
E01009303,612,37951.320000000014,50205381.0,1323,2121
W01001185,610,47266.496,69724861.0,1475,2121
E01019709,441,36463.194,50529176.0,1386,2120
E01007045,222,23593.46,33820791.0,1433,2120
W01000157,490,41148.22,56411866.0,1371,2120
W01000870,471,52604.06000000001,71192223.0,1353,2120
W01000614,403,45531.3451,63717829.0,1399,2120
E01025933,326,29531.577439999997,40749529.0,1380,2120
E01005520,757,63198.55000000001,85490505.0,1353,2120
E01029528,408,32555.01999999999,44856132.0,1378,2120
E01034260,644,55626.02000000001,85294925.0,1533,2120
E01025936,331,35885.97432000001,49902581.0,1391,2120
E01005527,323,26412.499999999996,41178233.0,1559,2120
E01014212,262,21987.740000000005,33717745.0,1533,2120
E01025087,866,71137.714,97491540.0,1370,2119
E01029772,593,44956.25500000001,61399234.0,1366,2119
E01010858,759,75492.55900000001,100726705.0,1334,2119
E01026280,803,99853.20400000001,139147015.0,1394,2119
W01000768,348,32479.6,44796731.0,1379,2119
E01012545,211,16675.389999999992,22191849.0,1331,2119
E01028283,892,83264.668,116143063.0,1395,2119
E01013495,748,63027.36000000001,84277983.0,1337,2119
W01000191,684,64327.072,86168802.0,1340,2119
E01035202,810,68917.75000000001,96701091.0,1403,2119
E01012031,435,32398.433999999997,43532932.0,1344,2119
E01009090,480,62191.75780000001,82690464.0,1330,2119
E01007584,580,46716.932,63624138.0,1362,2119
E01020851,736,67038.82999999999,88786734.0,1324,2119
E01032475,967,77722.33163999999,104534598.0,1345,2119
E01013217,462,48233.35999999999,67410797.0,1398,2119
E01031012,276,22371.710000000003,31546931.0,1410,2119
E01011733,498,36551.87000000001,49798874.0,1362,2118
E01012983,952,86147.66000000003,117851033.0,1368,2118
E01021325,365,30346.626000000004,40527626.0,1335,2118
E01029472,291,25066.460000000006,34818337.0,1389,2118
E01029962,900,77659.29999999999,102825387.0,1324,2118
E01013963,575,41908.27000000001,56503426.0,1348,2118
E01028286,359,32137.814999999995,44768773.0,1393,2118
E01012764,406,30089.15000000001,41269854.0,1372,2118
E01009961,378,29333.05,40968948.0,1397,2118
W01000537,292,34191.979999999996,47603396.0,1392,2118
E01011212,462,37249.920999999995,51135564.0,1373,2118
E01027226,887,73289.06999999998,95830718.0,1308,2118
E01013037,949,70478.52999999997,93920135.0,1333,2118
E01015212,645,61966.80999999995,83537113.0,1348,2118
E01027184,815,85579.00000000003,113860629.0,1330,2118
E01013717,358,23376.838,30520180.0,1306,2118
E01016032,213,16341.426,21634157.0,1324,2118
W01001099,343,28080.898999999998,37915404.0,1350,2117
W01001881,361,29044.681999999993,40044551.0,1379,2117
E01013606,464,40177.592999999986,56414249.0,1404,2117
E01004975,776,60168.16999999997,82402122.0,1370,2117
E01014299,576,37626.43999999999,51114063.0,1358,2117
E01029532,498,46908.68999999998,64853520.0,1383,2117
E01029586,383,33111.3028,46213780.0,1396,2117
E01012344,643,62895.08000000002,82962450.0,1319,2117
E01026791,456,35788.786,47918291.0,1339,2117
E01014828,496,40506.18100000002,54221015.0,1339,2117
E01009875,360,24603.871200000016,33658028.0,1368,2116
E01030188,915,69288.05,94431007.0,1363,2116
E01010376,286,22956.109999999993,31115017.0,1355,2116
W01000276,618,44695.20999999996,58630936.0,1312,2116
E01026971,525,44771.65599999995,60602626.0,1354,2116
E01026249,686,76403.13000000002,106032365.0,1388,2116
E01029595,380,29296.752000000008,40575542.0,1385,2116
E01012025,308,25417.612,34917315.0,1374,2116
E01010706,816,99725.05999999997,133323493.0,1337,2116
W01002038,498,49084.13399999997,66447114.0,1354,2116
E01027981,516,52919.63000000002,74650698.0,1411,2116
E01008490,548,43910.74199999999,60661644.0,1381,2115
E01019518,821,74520.92300000002,100144053.0,1344,2115
E01015511,908,74825.47139999995,100951949.0,1349,2115
E01012318,670,49255.14399999999,63297368.0,1285,2115
E01005673,589,46596.130000000034,63282420.0,1358,2115
E01013103,466,36445.72000000001,50202035.0,1377,2115
E01020610,543,50309.98000000002,66219547.0,1316,2115
E01019698,541,45465.99400000002,62512319.0,1375,2115
E01009757,558,50669.529999999984,74008225.0,1461,2115
E01029386,481,38819.21000000001,54239159.0,1397,2115
E01011823,585,45676.130000000034,61474736.0,1346,2115
W01000472,389,41221.474,57087187.0,1385,2115
E01025261,665,52709.273,70463599.0,1337,2115
E01026696,376,41043.746,57573875.0,1403,2115
E01011896,395,33333.36,45394423.0,1362,2114
E01028246,621,60715.33400000003,83731825.0,1379,2114
E01024663,259,21282.879999999994,29471434.0,1385,2114
E01026712,703,78384.97400000002,109248021.0,1394,2114
E01012141,352,30129.355,41271946.0,1370,2114
E01031105,506,44505.565819999996,60431340.0,1358,2114
E01008643,412,37186.657999999996,54081465.0,1454,2114
E01010237,406,34711.65999999999,47921406.0,1381,2114
E01028034,776,99362.90100000001,137010725.0,1379,2114
E01024505,729,67381.11379999999,90830741.0,1348,2114
W01000791,703,52075.11600000001,67966815.0,1305,2114
E01028018,563,52594.28000000001,69582401.0,1323,2114
E01008174,594,61777.66000000002,83871324.0,1358,2114
E01028017,785,77030.98999999996,114581198.0,1487,2114
E01006349,1021,70938.96760000002,96599341.0,1362,2114
E01027200,669,43633.17000000004,56764111.0,1301,2114
E01009626,588,42592.12559999999,56032187.0,1316,2114
E01027419,530,45164.23899999997,62874539.0,1392,2114
E01011178,737,68143.98999999993,91434160.0,1342,2113
E01034757,710,66420.12599999997,88585924.0,1334,2113
E01025701,647,54258.61399999997,72061361.0,1328,2113
E01010378,320,24136.829999999987,32621666.0,1352,2113
E01013914,420,41004.4532,56536111.0,1379,2113
E01008962,371,32564.97,43789353.0,1345,2113
E01025656,370,34867.14000000001,48025532.0,1377,2113
E01013172,562,53646.82170999999,73655772.0,1373,2113
E01005400,298,23144.580000000005,32155754.0,1389,2113
E01009927,828,75080.85999999997,99006673.0,1319,2113
E01018144,463,38783.47999999998,52428226.0,1352,2113
E01019489,437,36949.380000000005,52314656.0,1416,2113
E01020665,392,35681.31999999999,48790658.0,1367,2113
W01000087,431,39947.394,56209414.0,1407,2113
E01033051,1149,85434.55999999994,115420599.0,1351,2113
E01011053,555,44511.21999999999,60763217.0,1365,2112
E01012996,669,75966.26900000001,106308711.0,1399,2112
E01020692,553,49387.01999999999,69428240.0,1406,2112
E01012935,624,66363.78699999997,91850043.0,1384,2112
E01004973,666,61688.48999999995,85397810.0,1384,2112
E01009950,335,35095.01000000001,48745885.0,1389,2112
E01016047,726,62891.78999999999,82564551.0,1313,2112
W01000513,411,40491.14199999999,52694784.0,1301,2112
E01024861,400,34093.359999999986,45478150.0,1334,2112
E01033889,327,25673.009999999995,37797461.0,1472,2112
E01030024,749,63756.44999999998,82413060.0,1293,2112
E01006225,354,37186.94199999999,51855402.0,1394,2112
E01019740,606,49588.56000000003,66484845.0,1341,2111
E01005973,372,29199.89,40066244.0,1372,2111
E01016039,910,68597.12000000001,90316719.0,1317,2111
E01015102,981,91281.66900000002,122886272.0,1346,2111
E01007604,481,47705.03841999999,65735144.0,1378,2111
E01032089,955,76853.47399999996,101457746.0,1320,2111
E01032546,673,70740.34,93131340.0,1317,2111
E01011746,433,40559.409999999996,61879206.0,1526,2111
W01001068,801,60553.73699999997,78496361.0,1296,2111
E01012210,451,45858.4,63591238.0,1387,2111
E01010469,578,48804.539999999964,65512028.0,1342,2111
