postcode_district,property_type,num_sales,total_floor_area,total_price,price_per_sqm,adj_price_per_sqm
LS23,ALL,2024,236626.0,654666049.0,2767,3867
LS23,D,804,122094.0,357903043.0,2931,4077
LS23,F,174,12806.0,31617750.0,2469,3420
LS23,S,560,56154.0,148844231.0,2651,3718
LS23,T,486,45572.0,116301025.0,2552,3612
LS24,ALL,3341,351893.0,758959166.0,2157,3011
LS24,D,1073,154553.0,363495436.0,2352,3260
LS24,F,188,11024.0,21397552.0,1941,2852
LS24,S,1116,102991.0,219766177.0,2134,2955
LS24,T,964,83325.0,154300001.0,1852,2638
LS25,ALL,8375,812317.0,1739364926.0,2141,2954
LS25,D,2762,346831.0,818173294.0,2359,3206
LS25,F,303,17247.0,32560506.0,1888,2678
LS25,S,3457,290249.0,610390066.0,2103,2913
LS25,T,1853,157990.0,278241060.0,1761,2505
LS26,ALL,5445,513491.0,1060005991.0,2064,2885
LS26,D,1460,178814.0,432409659.0,2418,3356
LS26,F,241,15890.0,32119514.0,2021,2759
LS26,S,2329,198651.0,389091466.0,1959,2739
LS26,T,1415,120136.0,206385352.0,1718,2439
LS27,ALL,8492,704913.0,1356745750.0,1925,2719
LS27,D,1708,190809.0,433966730.0,2274,3160
LS27,F,1034,61916.0,111741051.0,1805,2663
LS27,S,2761,218554.0,439224387.0,2010,2826
LS27,T,2989,233634.0,371813582.0,1591,2274
LS28,ALL,12983,1145588.0,2133929204.0,1863,2639
LS28,D,1851,240194.0,517514681.0,2155,2991
LS28,F,1168,72030.0,130232565.0,1808,2710
LS28,S,4674,395513.0,746392324.0,1887,2666
LS28,T,5290,437851.0,739789634.0,1690,2410
LS29,ALL,11021,1327505.0,3508654755.0,2643,3692
LS29,D,2860,489907.0,1463975186.0,2988,4137
LS29,F,2653,201963.0,517540086.0,2563,3626
LS29,S,2519,296028.0,755257288.0,2551,3556
LS29,T,2989,339607.0,771882195.0,2273,3206
LS3,ALL,587,46989.0,72932764.0,1552,2521
LS3,D,7,1031.0,1795000.0,1741,3070
LS3,F,306,18446.0,37970369.0,2058,3340
LS3,S,53,4444.0,5639740.0,1269,2015
LS3,T,221,23068.0,27527655.0,1193,1939
LS4,ALL,4323,370854.0,554675925.0,1496,2298
LS4,D,67,6319.0,12741800.0,2016,3058
LS4,F,245,15104.0,31843784.0,2108,3275
LS4,S,979,86038.0,148923007.0,1731,2523
LS4,T,3032,263393.0,361167334.0,1371,2150
LS5,ALL,3272,261585.0,428812049.0,1639,2394
LS5,D,259,24730.0,44467106.0,1798,2653
LS5,F,507,26730.0,50376046.0,1885,2911
LS5,S,1198,99955.0,180371337.0,1805,2550
LS5,T,1308,110170.0,153597560.0,1394,2068
LS6,ALL,13368,1335530.0,2109536794.0,1580,2418
LS6,D,979,116622.0,242907739.0,2083,3174
LS6,F,1697,108717.0,224806901.0,2068,3074
LS6,S,3838,387472.0,709683078.0,1832,2704
LS6,T,6854,722719.0,932139076.0,1290,2043
LS7,ALL,8539,785725.0,1366357390.0,1739,2485
LS7,D,443,51061.0,113002822.0,2213,3183
LS7,F,1752,107315.0,224532804.0,2092,3111
LS7,S,3110,287500.0,577401678.0,2008,2782
LS7,T,3234,339849.0,451420086.0,1328,1931
LS8,ALL,15115,1541605.0,2455648308.0,1593,2301
LS8,D,1389,209860.0,484443834.0,2308,3265
LS8,F,1935,138678.0,263899703.0,1903,2845
LS8,S,6123,660287.0,1195564853.0,1811,2577
LS8,T,5668,532780.0,511739918.0,961,1437
LS9,ALL,12059,907443.0,1072184486.0,1182,1767
LS9,D,113,10200.0,17717718.0,1737,2412
LS9,F,2812,160458.0,387313040.0,2414,3586
LS9,S,1964,154596.0,201676167.0,1305,1864
LS9,T,7170,582189.0,465477561.0,800,1228
LU1,ALL,12832,988888.0,1952833033.0,1975,2925
LU1,D,817,107021.0,326151963.0,3048,4228
LU1,F,3080,142738.0,295085210.0,2067,3104
LU1,S,3152,288738.0,597507792.0,2069,3020
LU1,T,5783,450391.0,734088068.0,1630,2497
LU2,ALL,22547,1797259.0,4087326934.0,2274,3285
LU2,D,3084,359688.0,941272621.0,2617,3677
LU2,F,3878,199729.0,437038077.0,2188,3228
LU2,S,8849,752240.0,1722216688.0,2289,3280
LU2,T,6736,485602.0,986799548.0,2032,3026
LU3,ALL,18865,1550506.0,3167947430.0,2043,2987
LU3,D,2419,285148.0,670584940.0,2352,3376
LU3,F,2494,126878.0,250420067.0,1974,3020
LU3,S,7827,682918.0,1429098448.0,2093,3020
LU3,T,6125,455562.0,817843975.0,1795,2683
LU4,ALL,13028,1042622.0,2021208491.0,1939,2844
LU4,D,1099,117171.0,264653022.0,2259,3212
LU4,F,1234,58316.0,119702127.0,2053,3103
LU4,S,6070,517349.0,1004534674.0,1942,2839
LU4,T,4625,349786.0,632318668.0,1808,2684
LU5,ALL,10248,852918.0,2276522892.0,2669,3636
LU5,D,1439,169011.0,526749395.0,3117,4048
LU5,F,2021,112020.0,282213312.0,2519,3551
LU5,S,3582,322438.0,851790962.0,2642,3609
LU5,T,3206,249449.0,615769223.0,2469,3430
LU6,ALL,11359,1027636.0,2654591503.0,2583,3641
LU6,D,2220,314400.0,933223654.0,2968,4163
LU6,F,2485,132050.0,299443333.0,2268,3257
LU6,S,3176,299735.0,756467267.0,2524,3534
LU6,T,3478,281451.0,665457249.0,2364,3352
LU7,ALL,22974,2058334.0,5731604913.0,2785,3854
LU7,D,5328,676606.0,2065991151.0,3053,4166
LU7,F,3446,199783.0,484939636.0,2427,3456
LU7,S,6446,579010.0,1643101439.0,2838,3876
LU7,T,7754,602935.0,1537572687.0,2550,3616
M1,ALL,6891,448020.0,1243480339.0,2776,4120
M1,F,6816,441714.0,1228182245.0,2780,4129
M1,S,13,771.0,1168150.0,1515,2777
M1,T,58,5279.0,13433944.0,2545,3543
M11,ALL,6231,488069.0,580451059.0,1189,1744
M11,D,166,15186.0,26130120.0,1721,2411
M11,F,932,56008.0,116092301.0,2073,3287
M11,S,1257,104621.0,151198187.0,1445,2016
M11,T,3876,312254.0,287030451.0,919,1344
M12,ALL,4079,310156.0,329567387.0,1063,1560
M12,D,154,13958.0,26578353.0,1904,2581
M12,F,217,11970.0,17536517.0,1465,2229
M12,S,899,74249.0,102205796.0,1377,1969
M12,T,2809,209979.0,183246721.0,873,1309
M13,ALL,3683,347302.0,440831988.0,1269,1873
M13,D,25,2734.0,4805465.0,1758,2729
M13,F,641,36015.0,65906719.0,1830,2884
M13,S,703,73809.0,88400690.0,1198,1765
M13,T,2314,234744.0,281719114.0,1200,1742
M14,ALL,11918,1059968.0,1370103097.0,1293,1989
M14,D,223,28161.0,48716827.0,1730,2590
M14,F,1678,99830.0,175388625.0,1757,2728
M14,S,2435,254474.0,367468432.0,1444,2202
M14,T,7582,677503.0,778529213.0,1149,1774
M15,ALL,9493,648025.0,1787808618.0,2759,3905
M15,D,101,8072.0,12948990.0,1604,2627
M15,F,8125,539817.0,1604957245.0,2973,4164
M15,S,417,29945.0,48530153.0,1621,2588
M15,T,850,70191.0,121372230.0,1729,2622
M16,ALL,8075,756683.0,1340737491.0,1772,2514
M16,D,283,38464.0,67403518.0,1752,2567
M16,F,3197,185204.0,415652420.0,2244,3135
M16,S,2205,279774.0,483657737.0,1729,2460
M16,T,2390,253241.0,374023816.0,1477,2111
M18,ALL,7467,588163.0,604065678.0,1027,1484
M18,D,153,15639.0,35497069.0,2270,2895
M18,F,234,14123.0,19344450.0,1370,2116
M18,S,1678,135636.0,203850141.0,1503,2039
M18,T,5402,422765.0,345374018.0,817,1233
M19,ALL,10972,974964.0,1443194080.0,1480,2115
M19,D,240,29312.0,47039364.0,1605,2288
M19,F,846,48246.0,89777649.0,1861,2833
M19,S,4521,439848.0,730098901.0,1660,2353
M19,T,5365,457558.0,576278166.0,1259,1801
M2,ALL,69,4960.0,18058800.0,3641,5082
M2,F,69,4960.0,18058800.0,3641,5082
M20,ALL,18627,1766277.0,4387880444.0,2484,3553
M20,D,893,154331.0,469577042.0,3043,4217
M20,F,6629,437804.0,1155003864.0,2638,3873
M20,S,6676,740105.0,1742523590.0,2354,3330
M20,T,4429,434037.0,1020775948.0,2352,3376
M21,ALL,9200,900775.0,2124862799.0,2359,3329
M21,D,281,44944.0,102531869.0,2281,3241
M21,F,1929,112791.0,270986379.0,2403,3508
M21,S,3650,424860.0,998475551.0,2350,3282
M21,T,3340,318180.0,752869000.0,2366,3341
M22,ALL,9975,794584.0,1375478713.0,1731,2503
M22,D,655,78639.0,150705335.0,1916,2781
M22,F,1746,105325.0,200067284.0,1900,2823
M22,S,4087,340962.0,575251910.0,1687,2437
M22,T,3487,269658.0,449454184.0,1667,2380
M23,ALL,8348,672557.0,1197961891.0,1781,2507
M23,D,934,106868.0,222778098.0,2085,2927
M23,F,1494,89414.0,151584272.0,1695,2537
M23,S,3258,269797.0,478670901.0,1774,2463
M23,T,2662,206478.0,344928620.0,1671,2335
M24,ALL,7337,611462.0,998120875.0,1632,2278
M24,D,855,98614.0,207045826.0,2100,2864
M24,F,699,38158.0,50807317.0,1331,1989
M24,S,3136,265160.0,478657615.0,1805,2486
M24,T,2647,209530.0,261610117.0,1249,1790
M25,ALL,5522,535187.0,1086494546.0,2030,2849
M25,D,664,91841.0,217749986.0,2371,3269
M25,F,809,53211.0,111878713.0,2103,3021
M25,S,2663,266591.0,532802458.0,1999,2804
M25,T,1386,123544.0,224063389.0,1814,2561
M26,ALL,6168,514263.0,828871151.0,1612,2310
M26,D,1168,122315.0,265453827.0,2170,3034
M26,F,487,27473.0,44107860.0,1605,2453
M26,S,1874,151984.0,264178848.0,1738,2464
M26,T,2639,212491.0,255130616.0,1201,1765
M27,ALL,7218,612353.0,1065981013.0,1741,2462
M27,D,774,85792.0,188360266.0,2196,3056
M27,F,890,51882.0,91872134.0,1771,2602
M27,S,3116,269086.0,490948695.0,1825,2556
M27,T,2438,205593.0,294799918.0,1434,2056
M28,ALL,8288,810909.0,1739480945.0,2145,2977
M28,D,2137,268155.0,684617513.0,2553,3505
M28,F,691,42689.0,81225193.0,1903,2773
M28,S,3179,305039.0,639651115.0,2097,2905
M28,T,2281,195026.0,333987124.0,1713,2409
M29,ALL,4086,364756.0,664675887.0,1822,2545
M29,D,1214,134635.0,302719354.0,2248,3102
M29,F,249,15407.0,24457643.0,1587,2271
M29,S,1541,126182.0,225598228.0,1788,2515
M29,T,1082,88532.0,111900662.0,1264,1790
M3,ALL,9584,606965.0,1813171860.0,2987,4309
M3,D,17,1150.0,1758800.0,1529,2399
M3,F,8679,537617.0,1663124947.0,3094,4475
M3,S,348,23448.0,37882175.0,1616,2494
M3,T,540,44750.0,110405938.0,2467,3317
M30,ALL,6290,545917.0,947915988.0,1736,2454
M30,D,555,70090.0,160503487.0,2290,3155
M30,F,1212,69027.0,134628766.0,1950,2859
M30,S,1924,187400.0,345271148.0,1842,2580
M30,T,2599,219400.0,307512587.0,1402,1994
M31,ALL,975,81064.0,146342479.0,1805,2413
M31,D,116,12844.0,31404545.0,2445,2932
M31,F,51,2820.0,4849206.0,1720,2696
M31,S,430,34723.0,66811918.0,1924,2566
M31,T,378,30677.0,43276810.0,1411,1997
M32,ALL,4773,422972.0,839971491.0,1986,2798
M32,D,190,23978.0,55196804.0,2302,3133
M32,F,922,55272.0,111829258.0,2023,2873
M32,S,2055,196428.0,406940487.0,2072,2908
M32,T,1606,147294.0,266004942.0,1806,2570
M33,ALL,20642,2008846.0,4846822053.0,2413,3365
M33,D,2829,395154.0,1078923627.0,2730,3783
M33,F,3564,220318.0,493384413.0,2239,3315
M33,S,8584,903251.0,2237934220.0,2478,3407
M33,T,5665,490123.0,1036579793.0,2115,2972
M34,ALL,7496,605739.0,1085550068.0,1792,2504
M34,D,758,79021.0,175888989.0,2226,3040
M34,F,527,29032.0,46557987.0,1604,2355
M34,S,3504,285163.0,551026213.0,1932,2683
M34,T,2707,212523.0,312076879.0,1468,2087
M35,ALL,3233,262111.0,428853675.0,1636,2321
M35,D,336,37805.0,86649893.0,2292,3165
M35,F,93,5471.0,8357705.0,1528,2316
M35,S,1325,104676.0,187817472.0,1794,2503
M35,T,1479,114159.0,146028605.0,1279,1874
M38,ALL,1383,109324.0,118073151.0,1080,1533
M38,D,45,4678.0,8947275.0,1913,2358
M38,F,44,2312.0,2283200.0,988,1436
M38,S,509,40143.0,47545790.0,1184,1689
M38,T,785,62191.0,59296886.0,953,1374
M4,ALL,8460,563738.0,1625813305.0,2884,3996
M4,D,16,1269.0,2708345.0,2134,3393
M4,F,8001,521381.0,1517520110.0,2911,4053
M4,S,114,9127.0,19915950.0,2182,2916
M4,T,329,31961.0,85668900.0,2680,3404
M40,ALL,10404,845378.0,1054743938.0,1248,1745
M40,D,472,47409.0,80554243.0,1699,2359
M40,F,635,39534.0,64594779.0,1634,2351
M40,S,3653,309196.0,467715666.0,1513,2056
M40,T,5644,449239.0,441879250.0,984,1412
M41,ALL,7163,649630.0,1573925692.0,2423,3370
M41,D,883,103187.0,291992547.0,2830,3894
M41,F,962,54409.0,135201045.0,2485,3435
M41,S,3814,358951.0,859566552.0,2395,3342
M41,T,1504,133083.0,287165548.0,2158,3015
M43,ALL,3442,273423.0,453955479.0,1660,2316
M43,D,299,30577.0,66559527.0,2177,2939
M43,F,163,9775.0,16942349.0,1733,2272
M43,S,1611,124294.0,215714989.0,1736,2423
M43,T,1369,108777.0,154738614.0,1423,2022
M44,ALL,3071,257674.0,439248114.0,1705,2442
M44,D,526,56271.0,110674077.0,1967,2863
M44,F,223,12920.0,21991562.0,1702,2595
M44,S,1384,114125.0,197985733.0,1735,2448
M44,T,938,74358.0,108596742.0,1460,2088
M45,ALL,3805,372016.0,733632926.0,1972,2806
M45,D,578,93010.0,223362612.0,2401,3362
M45,F,588,43129.0,86160101.0,1998,3014
M45,S,1493,139969.0,267869437.0,1914,2700
M45,T,1146,95908.0,156240776.0,1629,2328
M46,ALL,4035,341618.0,520144482.0,1523,2160
M46,D,604,68132.0,135188506.0,1984,2796
M46,F,358,20732.0,31528114.0,1521,2276
M46,S,1432,119092.0,192972894.0,1620,2260
M46,T,1641,133662.0,160454968.0,1200,1728
M5,ALL,7150,482657.0,1007210095.0,2087,2856
M5,D,44,4444.0,5573664.0,1254,1860
M5,F,5049,300730.0,771558837.0,2566,3496
M5,S,562,44542.0,73368598.0,1647,2243
M5,T,1495,132941.0,156708996.0,1179,1647
M50,ALL,4109,253732.0,668659018.0,2635,3744
M50,D,32,3283.0,7020900.0,2139,3202
M50,F,3848,228602.0,620664418.0,2715,3835
M50,S,48,3956.0,7849945.0,1984,3195
M50,T,181,17891.0,33123755.0,1851,2800
M6,ALL,9975,856990.0,1238675659.0,1445,2003
M6,D,396,44989.0,90085867.0,2002,2714
M6,F,1069,59547.0,105282045.0,1768,2559
M6,S,3179,302541.0,517806777.0,1712,2323
M6,T,5331,449913.0,525500970.0,1168,1644
M7,ALL,7269,736969.0,1033018203.0,1402,2018
M7,D,703,109082.0,210773617.0,1932,2679
M7,F,1717,110684.0,181951971.0,1644,2425
M7,S,2006,227928.0,341653789.0,1499,2122
M7,T,2843,289275.0,298638826.0,1032,1531
M8,ALL,7389,653362.0,691412566.0,1058,1599
M8,D,253,30855.0,40099617.0,1300,1950
M8,F,1161,65848.0,94529142.0,1436,2245
M8,S,2536,243249.0,286525166.0,1178,1755
M8,T,3439,313410.0,270258641.0,862,1308
M9,ALL,12101,967356.0,1041671877.0,1077,1583
M9,D,864,86135.0,149484203.0,1735,2468
M9,F,1284,77865.0,109432779.0,1405,2201
M9,S,3631,302780.0,382721934.0,1264,1807
M9,T,6322,500576.0,400032961.0,799,1200
ME1,ALL,11033,959911.0,2294693426.0,2391,3354
ME1,D,985,128619.0,361335913.0,2809,3825
ME1,F,2249,137644.0,325901420.0,2368,3476
ME1,S,2580,246602.0,612566886.0,2484,3449
ME1,T,5219,447046.0,994889207.0,2225,3128
ME10,ALL,17460,1484120.0,3315331722.0,2234,3124
ME10,D,2706,314926.0,809081715.0,2569,3554
ME10,F,2129,114166.0,259035280.0,2269,3206
ME10,S,5318,469185.0,1099117981.0,2343,3242
ME10,T,7307,585843.0,1148096746.0,1960,2782
ME11,ALL,1163,92240.0,154206722.0,1672,2385
ME11,D,33,2777.0,6954985.0,2504,3460
ME11,F,54,2509.0,4124470.0,1644,2434
ME11,S,430,34327.0,65029594.0,1894,2667
ME11,T,646,52627.0,78097673.0,1484,2142
ME12,ALL,9587,875023.0,1675252022.0,1915,2700
ME12,D,2398,283972.0,647298612.0,2279,3152
ME12,F,662,35330.0,65390323.0,1851,2611
ME12,S,2178,188380.0,407380225.0,2163,3010
ME12,T,4349,367341.0,555182862.0,1511,2201
ME13,ALL,9343,857300.0,2238046852.0,2611,3595
ME13,D,1593,207488.0,645827924.0,3113,4119
ME13,F,1083,66353.0,160788742.0,2423,3425
ME13,S,2382,224682.0,593705580.0,2642,3611
ME13,T,4285,358777.0,837724606.0,2335,3314
ME14,ALL,10096,901397.0,2435988834.0,2702,3806
ME14,D,1799,254646.0,810263132.0,3182,4394
ME14,F,2519,145494.0,374012472.0,2571,3642
ME14,S,2271,218084.0,621124200.0,2848,3979
ME14,T,3507,283173.0,630589030.0,2227,3228
ME15,ALL,14073,1273311.0,3311987914.0,2601,3661
ME15,D,2319,314314.0,905477493.0,2881,4012
ME15,F,1808,109689.0,288276441.0,2628,3747
ME15,S,5141,463147.0,1211635536.0,2616,3666
ME15,T,4805,386161.0,906598444.0,2348,3347
ME16,ALL,12483,1079689.0,2839846097.0,2630,3723
ME16,D,1868,235535.0,695465074.0,2953,4095
ME16,F,2806,166855.0,394248785.0,2363,3533
ME16,S,3765,341613.0,984387604.0,2882,3976
ME16,T,4044,335686.0,765744634.0,2281,3300
ME17,ALL,6110,688397.0,2147078515.0,3119,4241
ME17,D,2614,381191.0,1201760707.0,3153,4294
ME17,F,432,30891.0,95606368.0,3095,4013
ME17,S,1843,173382.0,541530908.0,3123,4257
ME17,T,1221,102933.0,308180532.0,2994,4085
ME18,ALL,1256,151620.0,466942189.0,3080,4305
ME18,D,477,76770.0,251340754.0,3274,4540
ME18,F,98,5964.0,12028939.0,2017,3024
ME18,S,395,42333.0,127284196.0,3007,4216
ME18,T,286,26553.0,76288300.0,2873,4056
ME19,ALL,6776,771817.0,2547622054.0,3301,4575
ME19,D,2648,397376.0,1327623341.0,3341,4637
ME19,F,884,66504.0,210882471.0,3171,4324
ME19,S,1593,165595.0,541081968.0,3268,4511
ME19,T,1651,142342.0,468034274.0,3288,4594
ME2,ALL,12767,1075235.0,2521932390.0,2345,3282
ME2,D,1364,171583.0,480564140.0,2801,3855
ME2,F,1139,66119.0,145298427.0,2198,3055
ME2,S,4172,366301.0,915713017.0,2500,3462
ME2,T,6092,471232.0,980356806.0,2080,2966
ME20,ALL,4937,461025.0,1353666037.0,2936,4067
ME20,D,802,109414.0,351839626.0,3216,4351
ME20,F,632,42994.0,119159777.0,2772,3996
ME20,S,1874,175101.0,503659288.0,2876,3968
ME20,T,1629,133516.0,379007346.0,2839,3988
ME3,ALL,5301,524614.0,1418782639.0,2704,3745
ME3,D,1371,187276.0,524426919.0,2800,3832
ME3,F,366,21295.0,51418591.0,2415,3377
ME3,S,2118,194355.0,537313751.0,2765,3831
ME3,T,1446,121688.0,305623378.0,2512,3539
ME4,ALL,11696,954772.0,1851530691.0,1939,2778
ME4,D,531,74887.0,188089606.0,2512,3532
ME4,F,2412,147302.0,378949412.0,2573,3589
ME4,S,1246,113896.0,235856053.0,2071,2996
ME4,T,7507,618687.0,1048635620.0,1695,2454
ME5,ALL,19641,1566666.0,3511878514.0,2242,3196
ME5,D,2805,328773.0,821309188.0,2498,3507
ME5,F,1350,70686.0,137032215.0,1939,2857
ME5,S,6486,521004.0,1198801874.0,2301,3262
ME5,T,9000,646203.0,1354735237.0,2096,3021
ME6,ALL,4668,367478.0,987543708.0,2687,3713
ME6,D,410,47351.0,147352966.0,3112,4211
ME6,F,685,40977.0,112290593.0,2740,3775
ME6,S,1349,111174.0,311772507.0,2804,3854
ME6,T,2224,167976.0,416127642.0,2477,3465
ME7,ALL,17540,1474858.0,2746647890.0,1862,2687
ME7,D,1089,144945.0,369475786.0,2549,3520
ME7,F,2023,113021.0,273253114.0,2418,3402
ME7,S,2134,204459.0,426259780.0,2085,2985
ME7,T,12294,1012433.0,1677659210.0,1657,2428
ME8,ALL,13622,1221813.0,3023443403.0,2475,3443
ME8,D,2411,309768.0,834883595.0,2695,3708
ME8,F,1113,59914.0,123059021.0,2054,3018
ME8,S,4703,417790.0,1085522422.0,2598,3582
ME8,T,5395,434341.0,979978365.0,2256,3179
ME9,ALL,4327,482370.0,1263005989.0,2618,3663
ME9,D,1660,248889.0,674426794.0,2710,3801
ME9,F,272,16855.0,37641374.0,2233,3250
ME9,S,1186,114832.0,305456599.0,2660,3678
ME9,T,1209,101794.0,245481222.0,2412,3377
MK1,ALL,93,8882.0,22160984.0,2495,3592
MK1,D,33,4287.0,10585990.0,2469,3587
MK1,F,14,459.0,948000.0,2065,2992
MK1,S,42,3852.0,9878994.0,2565,3667
MK10,ALL,5713,571801.0,1668802218.0,2919,3984
MK10,D,1998,270963.0,837716175.0,3092,4220
MK10,F,1554,99740.0,259868704.0,2605,3546
MK10,S,1218,117299.0,345701256.0,2947,3998
MK10,T,943,83799.0,225516083.0,2691,3725
MK11,ALL,2566,238889.0,768793219.0,3218,4287
MK11,D,587,79840.0,276965552.0,3469,4554
MK11,F,590,36267.0,128845526.0,3553,4511
MK11,S,670,61543.0,188226155.0,3058,4138
MK11,T,719,61239.0,174755986.0,2854,3956
MK12,ALL,2650,235889.0,520034593.0,2205,3144
MK12,D,197,20158.0,52861297.0,2622,3679
MK12,F,424,27710.0,59627439.0,2152,3043
MK12,S,600,54405.0,132269551.0,2431,3437
MK12,T,1429,133616.0,275276306.0,2060,2964
MK13,ALL,2781,232228.0,564691778.0,2432,3465
MK13,D,675,72406.0,204025206.0,2818,3959
MK13,F,251,13720.0,25871686.0,1886,2717
MK13,S,769,59713.0,149552378.0,2505,3600
MK13,T,1086,86389.0,185242508.0,2144,3077
MK14,ALL,3093,283930.0,701230075.0,2470,3488
MK14,D,840,99964.0,283407155.0,2835,3957
MK14,F,397,23481.0,51162137.0,2179,3098
MK14,S,661,55055.0,139557613.0,2535,3604
MK14,T,1195,105430.0,227103170.0,2154,3069
MK15,ALL,1324,128202.0,352544889.0,2750,3907
MK15,D,478,66285.0,191750405.0,2893,4094
MK15,F,318,19430.0,49610459.0,2553,3657
MK15,S,355,28453.0,75369670.0,2649,3768
MK15,T,173,14034.0,35814355.0,2552,3653
MK16,ALL,7371,635519.0,1556853285.0,2450,3504
MK16,D,1556,194313.0,504776416.0,2598,3683
MK16,F,738,41180.0,101322058.0,2460,3565
MK16,S,2407,208284.0,511417379.0,2455,3493
MK16,T,2670,191742.0,439337432.0,2291,3321
MK17,ALL,4851,595609.0,2010057218.0,3375,4486
MK17,D,2117,353910.0,1209057579.0,3416,4528
MK17,F,582,36389.0,109443041.0,3008,4145
MK17,S,1381,138617.0,471279785.0,3400,4489
MK17,T,771,66693.0,220276813.0,3303,4445
MK18,ALL,10497,1095037.0,2990877113.0,2731,3848
MK18,D,4155,585835.0,1643907447.0,2806,3921
MK18,F,713,42517.0,111979542.0,2634,3737
MK18,S,2835,254785.0,675230367.0,2650,3752
MK18,T,2794,211900.0,559759757.0,2642,3782
MK19,ALL,2461,269492.0,762872341.0,2831,3947
MK19,D,1055,150176.0,435488268.0,2900,4026
MK19,F,110,5791.0,13841743.0,2390,3426
MK19,S,841,76985.0,212344656.0,2758,3864
MK19,T,455,36540.0,101197674.0,2770,3880
MK2,ALL,2706,215171.0,477363258.0,2219,3161
MK2,D,215,22655.0,57178274.0,2524,3559
MK2,F,824,49574.0,120534083.0,2431,3472
MK2,S,599,52650.0,128942174.0,2449,3459
MK2,T,1068,90292.0,170708727.0,1891,2716
MK3,ALL,4952,442874.0,1182328316.0,2670,3694
MK3,D,1128,135591.0,377815440.0,2786,3851
MK3,F,860,53427.0,133941189.0,2507,3381
MK3,S,1820,160856.0,433330798.0,2694,3743
MK3,T,1144,93000.0,237240889.0,2551,3562
MK4,ALL,4758,462703.0,1312001853.0,2836,3954
MK4,D,1904,245041.0,734067589.0,2996,4158
MK4,F,614,35947.0,76086905.0,2117,2970
MK4,S,1115,92451.0,264967779.0,2866,3990
MK4,T,1125,89264.0,236879580.0,2654,3753
MK40,ALL,12857,1206920.0,2762294591.0,2289,3219
MK40,D,1917,314260.0,875238311.0,2785,3736
MK40,F,4762,264476.0,554971737.0,2098,3122
MK40,S,2780,329090.0,736845605.0,2239,3130
MK40,T,3398,299094.0,595238938.0,1990,2861
MK41,ALL,13604,1253320.0,2820587911.0,2250,3191
MK41,D,3491,436436.0,1062513452.0,2435,3417
MK41,F,858,45144.0,90053645.0,1995,2893
MK41,S,4966,447510.0,1040604968.0,2325,3263
MK41,T,4289,324230.0,627415846.0,1935,2828
MK42,ALL,13857,1154275.0,2677576972.0,2320,3228
MK42,D,2209,261816.0,711050613.0,2716,3602
MK42,F,2635,145870.0,342624201.0,2349,3338
MK42,S,4055,354947.0,821992766.0,2316,3207
MK42,T,4958,391642.0,801909392.0,2048,2957
MK43,ALL,8561,950069.0,2706192800.0,2848,3867
MK43,D,3963,554231.0,1605944956.0,2898,3902
MK43,F,230,13462.0,30132265.0,2238,3217
MK43,S,2719,247397.0,705150337.0,2850,3878
MK43,T,1649,134979.0,364965242.0,2704,3766
MK44,ALL,2844,371980.0,1002660585.0,2695,3698
MK44,D,1566,251138.0,689860382.0,2747,3751
MK44,F,74,4658.0,10023716.0,2152,3002
MK44,S,652,70093.0,186970265.0,2667,3667
MK44,T,552,46091.0,115806222.0,2513,3521
MK45,ALL,9644,1028629.0,3169563333.0,3081,4237
MK45,D,3773,550668.0,1716743756.0,3118,4246
MK45,F,732,44860.0,125197660.0,2791,4004
MK45,S,2798,252808.0,780794145.0,3088,4255
MK45,T,2341,180293.0,546827772.0,3033,4242
MK46,ALL,3821,396592.0,1133225261.0,2857,3964
MK46,D,1611,217117.0,643635614.0,2964,4018
MK46,F,221,12441.0,37800172.0,3038,4496
MK46,S,966,83847.0,222546284.0,2654,3798
MK46,T,1023,83187.0,229243191.0,2756,3912
MK5,ALL,2475,270364.0,755749393.0,2795,3967
MK5,D,1151,172384.0,499132900.0,2895,4112
MK5,F,464,29700.0,70431002.0,2371,3234
MK5,S,525,41865.0,113714486.0,2716,3910
MK5,T,335,26415.0,72471005.0,2744,3938
MK6,ALL,3019,260356.0,533406230.0,2049,3007
MK6,D,469,57569.0,150941343.0,2622,3727
MK6,F,552,30401.0,55765275.0,1834,2752
MK6,S,589,47025.0,105032283.0,2234,3304
MK6,T,1409,125361.0,221667329.0,1768,2628
MK7,ALL,2603,224166.0,635881561.0,2837,4009
MK7,D,885,118248.0,348653462.0,2948,4143
MK7,F,479,25265.0,58747049.0,2325,3194
MK7,S,654,45653.0,132738255.0,2908,4170
MK7,T,585,35000.0,95742795.0,2736,3936
MK8,ALL,3365,325068.0,987415065.0,3038,4052
MK8,D,1337,167198.0,530878094.0,3175,4236
MK8,F,517,30160.0,72663250.0,2409,3161
MK8,S,961,82428.0,250108048.0,3034,4055
MK8,T,550,45282.0,133765673.0,2954,3964
MK9,ALL,2528,157211.0,413347830.0,2629,3887
MK9,D,25,2226.0,3981485.0,1789,2977
MK9,F,2274,132088.0,370099605.0,2802,4115
MK9,S,41,3687.0,7345445.0,1992,3123
MK9,T,188,19210.0,31921295.0,1662,2578
N1,ALL,21047,1723346.0,11791205991.0,6842,9653
N1,D,113,17585.0,125399135.0,7131,10251
N1,F,16475,1105274.0,7246992758.0,6557,9293
